220,IL,32170,Management,43300
220,IL,32170,Business,43300
220,IL,32170,Management,62000
220,IL,32170,Management,56900
220,IL,32170,Marketing,56900
220,IL,32170,Business,56900
103,IL,45214,Architecture,46900
103,IL,45214,Computer,60900
103,IL,45214,Computer,75600
103,IL,45214,Med,51900
103,IL,45214,Bio,51900
103,IL,45214,Chem,59900
103,IL,45214,Computer,61700
103,IL,45214,Communication,68400
103,IL,45214,Mechanical,59500
152,IL,20886,Med,33100
152,IL,20886,Communication,33100
152,IL,20886,Communication,36500
152,IL,20886,Communication,37200
152,IL,20886,Computer,49400
152,IL,20886,Computer,62300
152,IL,20886,Education,42600
152,IL,20886,Education,37600
152,IL,20886,Education,35900
152,IL,20886,Language,34000
152,IL,20886,English,32100
152,IL,20886,Language,32100
152,IL,20886,Art,27100
152,IL,20886,Bio,30300
152,IL,20886,Math,43600
152,IL,20886,Management,32800
152,IL,20886,Psychology,29700
152,IL,20886,Criminal,31000
152,IL,20886,Economics,43500
152,IL,20886,Politic,34500
152,IL,20886,Sociology,27500
152,IL,20886,Art,23100
152,IL,20886,Art,29200
152,IL,20886,Music,35000
152,IL,20886,Art,27400
152,IL,20886,Med,43600
152,IL,20886,Med,51100
152,IL,20886,Nursing,62500
152,IL,20886,Management,43500
152,IL,20886,Business,43500
152,IL,20886,Finance,49200
152,IL,20886,Management,49200
152,IL,20886,Business,41500
152,IL,20886,Management,56500
152,IL,20886,Management,41900
152,IL,20886,Marketing,42500
152,IL,20886,Management,64500
152,IL,20886,History,31000
99,IL,41384,Med,34300
99,IL,41384,Communication,34300
99,IL,41384,Communication,35700
99,IL,41384,English,30400
99,IL,41384,Language,30400
99,IL,41384,Bio,28100
99,IL,41384,Bio,25300
99,IL,41384,Chem,25300
99,IL,41384,Physics,25300
99,IL,41384,Psychology,29400
99,IL,41384,Criminal,36400
99,IL,41384,Politic,28800
99,IL,41384,Sociology,25700
99,IL,41384,Med,50300
99,IL,41384,Nursing,65100
99,IL,41384,Management,50000
99,IL,41384,Business,50000
99,IL,41384,Business,54400
99,IL,41384,Economics,54400
99,IL,41384,Finance,55100
99,IL,41384,Management,55100
99,IL,41384,Management,64400
99,IL,41384,Marketing,46200
99,IL,41384,History,33900
214,IL,23799,Med,34000
214,IL,23799,Communication,34000
214,IL,23799,Computer,57400
214,IL,23799,Education,41700
214,IL,23799,Education,35700
214,IL,23799,Education,35000
214,IL,23799,Communication,64100
214,IL,23799,Mechanical,59900
214,IL,23799,Language,31600
214,IL,23799,English,28900
214,IL,23799,Language,28900
214,IL,23799,Art,30900
214,IL,23799,Bio,30300
214,IL,23799,Math,41700
214,IL,23799,Education,28100
214,IL,23799,Chem,34100
214,IL,23799,Psychology,28000
214,IL,23799,Economics,44300
214,IL,23799,Politic,34300
214,IL,23799,Sociology,29000
214,IL,23799,Art,20200
214,IL,23799,Art,23800
214,IL,23799,Communication,23100
214,IL,23799,Med,54700
214,IL,23799,Med,29100
214,IL,23799,Nursing,62600
214,IL,23799,Management,47900
214,IL,23799,Business,47900
214,IL,23799,Finance,48000
214,IL,23799,Management,48000
214,IL,23799,Management,41500
214,IL,23799,Marketing,40900
214,IL,23799,History,30700
12,IL,50855,Med,42600
12,IL,50855,Communication,42600
12,IL,50855,Communication,25100
12,IL,50855,Computer,88500
12,IL,50855,Med,64200
12,IL,50855,Bio,64200
12,IL,50855,Chem,75700
12,IL,50855,Computer,80600
12,IL,50855,Mechanical,66100
12,IL,50855,English,32700
12,IL,50855,Language,32700
12,IL,50855,Bio,30500
12,IL,50855,Math,71000
12,IL,50855,Psychology,36000
12,IL,50855,Psychology,34300
12,IL,50855,Economics,69200
12,IL,50855,Politic,47000
12,IL,50855,Art,20600
12,IL,50855,Music,22400
12,IL,50855,History,37100
176,IN,25428,Architecture,34200
176,IN,25428,Architecture,45100
176,IN,25428,Med,32000
176,IN,25428,Communication,32000
176,IN,25428,Communication,26000
176,IN,25428,Communication,34300
176,IN,25428,Computer,51900
176,IN,25428,Education,39700
176,IN,25428,Education,35200
176,IN,25428,Education,37000
176,IN,25428,Language,27500
176,IN,25428,English,19700
176,IN,25428,Language,19700
176,IN,25428,Art,31000
176,IN,25428,Bio,26300
176,IN,25428,Education,32400
176,IN,25428,Psychology,27500
176,IN,25428,Criminal,35000
176,IN,25428,Art,31800
176,IN,25428,Politic,30600
176,IN,25428,Sociology,31200
